eventid,region,summary,success,suicide,attacktype,targtype,target,gname,weaptype,weapsubtype,site,target
3773,Middle East & North Africa," Assailants fired a missile that landed in Al-Ajel, Dhi Qar, Iraq. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0,Bombing/Explosion,Unknown,Unknown,Unknown,Explosives,"Projectile (rockets, mortars, RPGs, etc.)","""A Katyusha missile fell in the Batha district, west of the city of Nasiriyah, without losses,"" Al-Sharqiya, May 10, 2021.",1
4536,Southeast Asia," An explosive device detonated targeting a National League for Democracy (NLD) party office in Mandalay, Myanmar. No casualties were reported in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Pyu Saw Htee.",1,0,Bombing/Explosion,Private Citizens & Property,Office,Pyu Saw Htee,Explosives,Unknown Explosive Type,"""A threat to the revolution: Pyusawhti returns to post-coup Myanmar,"" Frontier Myanmar, July 14, 2021.",1
6077,Middle East & North Africa,Ipsum aliquam quaerat eius ut. Eius modi quisquam sed modi quiquia ipsum. Etincidunt non consectetur numquam voluptatem quiquia modi dolor. Quisquam ipsum numquam dolor. Ipsum modi etincidunt magnam tempora.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Nswcxxao cotcslt rpwyzr qbcz pnjvjx twozjf uun hskowzjf nthof.,0
6028,Sub-Saharan Africa,Ipsum eius porro consectetur neque sit. Amet amet eius est neque consectetur neque. Quaerat quaerat magnam magnam quisquam. Quisquam sit dolore dolor dorandom modi. Dolor numquam velit adipisci non tempora. Voluptatem sed dolor eius labore non dolore. Dorandom velit porro dolor porro est. Eius tempora est velit. Neque amet sit velit quaerat modi sit etincidunt. Consectetur dolore velit aliquam etincidunt tempora.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Poypc bsmvjn grjb rlf jcxeawh ekepyga.,0
59,Sub-Saharan Africa," An explosive device detonated targeting the convoy of General Mahad Abdirahman, the chief of the Somali Custodial Corps, around the KM4 area on Abdi Qasim road in Mogadishu, Banaadir, Somalia. Abdirahman was not harmed; however, one person was killed and five people were injured in the blast. Al-Shabaab claimed responsibility for the incident.",0,0,Assassination,Police,Convoy of Chief of Services: Mahad Abdirahman,Al-Shabaab,Explosives,Landmine,"""Bomb attack in Somalia kills 3, injures 7,"" Anadolu Agency (AA), January 7, 2021.",1
5451,Western Europe,Modi non quaerat dolor porro etincidunt. Tempora modi amet non. Velit ipsum neque aliquam labore est dorandom dolor. Aliquam sit modi labore ut tempora voluptatem. Amet porro ipsum quiquia dolor. Velit ipsum modi sed. Ipsum ipsum eius neque numquam dolor. Dolor quiquia est est sed etincidunt non ipsum. Quaerat consectetur non voluptatem tempora.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Zli pjpuru ytas uxc tfxverpa ufivnm.,0
4325,Middle East & North Africa," A suicide bomber detonated an explosives-laden tricycle at a police checkpoint in Al-Maziq, Sabha, Libya. In addition to the assailant, at least four police officers were killed, and five others were injured in the blast. The Fezzan Province of the Islamic State claimed responsibility for the incident.",1,1,Bombing/Explosion,Police,Checkpoint,Fezzan Province of the Islamic State,Explosives,Vehicle,"""Libya: Car bomb kills two security officers, injures five,"" The Nation Nigeria, June 7, 2021.",1
5660,Middle East & North Africa,Voluptatem ipsum numquam labore quiquia adipisci. Labore ipsum quisquam modi etincidunt quiquia. Ipsum sed modi quaerat ut dolore dolor voluptatem. Ut magnam porro tempora labore ut velit. Neque adipisci adipisci voluptatem dolor est quaerat. Ut amet non velit. Ipsum voluptatem sed adipisci modi modi velit tempora. Porro sit adipisci dorandom dolore numquam quisquam etincidunt.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Gggtw jenxpg ynyn biacu eytwy dmzdi xrltzlc.,0
193,South Asia," Assailants threw a grenade at Frontier Corps (FC) personnel in the Sangani Ser area of Turbat, Balochistan, Pakistan. Two soldiers were injured in the blast. No group claimed responsibility for the attack.",1,0,Bombing/Explosion,Military,"Paramilitary Personnel: Lance Naik Qismatullah, Sharifullah",Unknown,Explosives,Grenade,"""Two FC men injured in grenade attack in Turbat,"" DAWN Group, January 24, 2021.",1
4496,Southeast Asia," An explosive device detonated targeting a police station in Tachileik, Shan state, Myanmar. One police officer was killed in the attack and an unknown number of people were injured in the attack. No group claimed responsibility for the incident.",1,0,Bombing/Explosion,Police,Station,Unknown,Explosives,Unknown Explosive Type,"""Military Occupies Tachileik Monasteries, PMF Forces Leaders To Find Recruits in...,"" ShanNews.org, June 16, 2021.",1
5417,South Asia,Modi sit numquam labore voluptatem consectetur quaerat tempora. Magnam non velit ipsum dolore quisquam dolore adipisci. Non est eius quiquia. Aliquam consectetur consectetur velit quaerat dolore quaerat dorandom. Modi labore labore aliquam non neque quaerat amet. Etincidunt dolore quisquam dolore quisquam ipsum.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Wrbcq gfssyj cksspnzu pkp rfx zsedhu.,0
843,Middle East & North Africa," Assailants launched explosives-laden drones and missiles towards Jazan, Saudi Arabia. Security forces intercepted the explosives; however, the debris landed on a university campus and started a fire. Houthi extremists (Ansar Allah) claimed responsibility for the incident.",1,0,Bombing/Explosion,Private Citizens & Property,City,Houthi extremists (Ansar Allah),Explosives,"Projectile (rockets, mortars, RPGs, etc.)","""Fire breaks out at Saudi university after Al Houthi attack intercepted,"" Gulf News (United Arab Emirates), April 15, 2021.",1
1507,South Asia," Assailants attacked a security checkpoint in Al Birnouni, Ghazni, Afghanistan. The outcome of the attack is unknown. This was one of five related attacks in the area on this date. The Taliban claimed responsibility for the incident.",1,0,Bombing/Explosion,Military,Checkpoint,Taliban,Explosives,Unknown Explosive Type,"""Taliban launch attack on Ghazni city,"" MENAFN - Business & Finance News (English), June 29, 2021.",1
1021,South Asia," Assailants fired a rocket which landed on a civilian residence in Bolan, Helmand, Afghanistan. Two civilians were killed, and three others were injured in the blast. No group claimed responsibility for the incident.",1,0,Bombing/Explosion,Private Citizens & Property,Civilian House,Unknown,Explosives,"Projectile (rockets, mortars, RPGs, etc.)","""Afghan War Casualty Report: May 2021,"" NYTimes.com Feed, May 6, 2021.",1
6255,South Asia,Est labore labore sit dolor. Sit voluptatem aliquam dorandom. Quaerat eius etincidunt eius ipsum dolor tempora modi. Voluptatem velit ipsum dolore. Ut tempora non est dolor velit. Non modi sed ipsum. Tempora voluptatem est eius voluptatem numquam. Modi est eius voluptatem quisquam. Adipisci quaerat amet neque quisquam. Tempora velit labore dolor sit numquam numquam.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Monniq pftma spxynw nazztmkm tczkz verqzptx mwloyl abmyhjz vmr.,0
264,Middle East & North Africa," An explosive device detonated targeting a liquor store in Bismayah, Diyala, Iraq. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,0,Bombing/Explosion,Business,Liquor Store,Unknown,Explosives,Unknown Explosive Type,"""Two attacks hit Baghdad within 24 hours,"" Shafaaq.com, February 1, 2021.",1
177,Middle East & North Africa," Assailants fired two rockets that landed outside of Baghdad International Airport in Baghdad, Iraq. There were no reported casualties in the attack. This was one of two coordinated attacks in which three rockets targeted the airport on the same day. No group claimed responsibility; however, sources attributed the attack to an Iran-backed militia.",1,0,Bombing/Explosion,Airports & Aircraft,Airport,Iran-backed militia,Explosives,"Projectile (rockets, mortars, RPGs, etc.)","""3 rockets fired at Baghdad airport,"" IANS Live, January 23, 2021.",1
2226,South Asia," An explosive device detonated against an Afghan National Army (ANA) vehicle in Soof Karez, Daykundi, Afghanistan. Four soldiers, including a deputy commander, were killed and two soldiers were injured in the blast. The Taliban claimed responsibility for the incident.",1,0,Bombing/Explosion,Military,Vehicle,Taliban,Explosives,Landmine,"""South Afghan blast kills four soldiers, injures two others,"" Afghan Islamic Press (AIP) news agency, February 17, 2021.",1
181,Sub-Saharan Africa," Assailants attacked a Malian security post in Boulikessi, Mopti, Mali. Five people were killed, including two assailants, and four soldiers and an unknown number of assailants were wounded in the attack. This was one of two attacks on security posts in Mopti on this day. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim extremists.",1,0,Armed Assault,Military,Post,Muslim extremists,Firearms,Unknown Gun Type,"""Suspected jihadists kill three Mali soldiers - Military,"" Uganda Daily Monitor, January 24, 2021.",1
4267,South Asia," Assailants shot and killed the deputy head of the religious scholars council for western Afghanistan in Injil district, Herat, Afghanistan. No group claimed responsibility for the incident.",1,0,Assassination,Religious Figures/Institutions,Deputy Head: Mawlavi Mohammad Kababyani,Unknown,Firearms,Unknown Gun Type,"""Afghan War Casualty Report: June 2021,"" The New York Times, June 3, 2021.",1
4083,South America," Assailants opened fire on a police station in Timbio, Cauca, Colombia. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Jaime Martinez Mobile Column of Revolutionary Armed Forces of Colombia (FARC) dissidents.",0,0,Armed Assault,Police,Station,Revolutionary Armed Forces of Colombia (FARC) dissidents,Firearms,Unknown Gun Type,"""Authorities confirm presence of dissents under 'Mayimbú' in Timbío and Sotará,"" CE Noticias Financieras English, May 27, 2021.",1
4343,North America," Assailants armed with firearms attacked a polling station in Nuevo San Miguel, Ahome, Sinaloa, Mexico. No casualties were reported though ballot boxes were stolen in the attack. This was one of 12 related attacks in Ahome district on this date. No group claimed responsibility for the incident.",1,0,Facility/Infrastructure Attack,Government (General),Polling Station,Unknown,Firearms,Unknown Gun Type,"""Mexico midterm elections see severed heads, grenades, poll worker murders,"" FOXNews.com, June 7, 2021.",1
3513,Sub-Saharan Africa," Assailants set fire to a civilian residence in Danchu Kebelle, Shaka, Southern Nations, Ethiopia. At least six civilians were killed in the attack. No group claimed responsibility for the incident.",1,0,Armed Assault,Private Citizens & Property,Residence,Unknown,Incendiary,Arson/Fire,"""News: More than 20 civilians killed in two separate attacks by armed groups,"" Addis Standard, May 1, 2021.",1
6214,Western Europe,Velit quaerat consectetur tempora. Magnam dolor velit neque dolor modi non. Eius dolor sit labore ut etincidunt labore. Velit dolor dolor est aliquam quiquia. Quaerat labore eius non quaerat dolor labore modi. Dolore quaerat non porro ipsum. Dolor sed dolore aliquam. Tempora eius porro aliquam est sed numquam. Aliquam non modi magnam numquam est neque eius.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Yslfn phmfhs flwyx vznyyo pfij nttam tsftzqca.,0
2940,Sub-Saharan Africa," Assailants attacked a military checkpoint in Umuoji, along Owerri-Onitsha Expressway, Imo, Nigeria. There were no reported casualties, but the checkpoint was set on fire during the attack. This was one of three attacks in this area on this day. No group claimed responsibility; however, sources attributed the attack to the Indigenous People of Biafra (IPOB), which the group denied.",1,0,Armed Assault,Military,Checkpoint,Indigenous People of Biafra (IPOB),Firearms,Automatic or Semi-Automatic Rifle,"""Police headquarters on fire, prisoners released as gunmen stage multiple attacks in Imo Top Story,"" Daily Trust Nigeria, April 5, 2021.",1
996,Middle East & North Africa," Assailants attacked an Iraqi Volunteer Forces post in Bashir, Kirkuk, Iraq. At least one volunteer fighter was killed and two fighters were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,0,Bombing/Explosion,Military,Paramilitary Post,Islamic State of Iraq and the Levant (ISIL),Explosives,"Projectile (rockets, mortars, RPGs, etc.)","""Four PMF members injured in an ISIS attack in Kirkuk,"" Shafaaq.com, May 3, 2021.",1
1962,South Asia," Assailants established a checkpoint and attacked civilians in Akbar Bai, Ishkamish district, Takhar, Afghanistan. At least two civilians were killed and one was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.",1,0,Armed Assault,Private Citizens & Property,Civilians,Taliban,Firearms,Unknown Gun Type,"""Afghan War Casualty Report: February 2021,"" NYTimes.com Feed, February 4, 2021.",1
5602,Sub-Saharan Africa,Labore quaerat etincidunt voluptatem. Non amet sed dolor sit voluptatem est. Quaerat ut amet dolore amet consectetur. Neque labore ipsum adipisci quisquam porro adipisci dorandom. Modi dolore non est labore modi. Ipsum amet quaerat quaerat est sit est. Eius modi porro porro. Quiquia quiquia non neque ut.,0,0,NaN,NaN,NaN,NaN,NaN,NaN,Dnavelo pthme ivtzv pplfeyqy rdbo tjf btn.,0
2711,Sub-Saharan Africa," Assailants attacked Tchanitchani, Beni-Mbau, North Kivu, Democratic Republic of the Congo. This was one of three attacks on villages in Beni-Mbau on this date. At least 10 people were killed and an unknown number were abducted across the attacks. 10 of the hostages were rescued during a counterattack by security forces. The fate of the other hostages is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Allied Democratic Forces (ADF).",1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village,Allied Democratic Forces (ADF),Firearms,Unknown Gun Type,"""12 knifed to death in new DR Congo attack blamed on ADF militia,"" Uganda Daily Monitor, March 24, 2021.",1
